response_uuid,child_hashed_id,frame_id,pauseStudy,resumeStudy,video_capture_time,audio_time,audio_lag_vs_video,audio_lag_vs_display_images,audio_lag_vs_start_timer,video_end_minus_audio_end,pause_time,audio_time_s,audio_lag_vs_video_s,audio_end_minus_video_end_s,audio_lag_vs_display_images_s,audio_lag_vs_start_timer_s,videoId,order_name,overall_trial_number,trial_number,left_image,right_image,audio,frame_duration
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,21-order1A-trial-11,NA,NA,7.29099988937378,7.26999998092651,0.00199985504150391,0.000999927520751953,0.00199985504150391,0.0190000534057617,NA,7.269999980926514,0.0019998550415039062,0.01900005340576172,9.999275207519531e-4,0.0019998550415039062,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_21-order1A-trial-11_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625804479_528,order1A,21,11,bluegill_600x600.jpg,goldenretriever_600x600.jpg,look_1_silence_the_fish_4.mp3,8.903
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,22-order1A-trial-12,NA,NA,7.23399972915649,7.23099994659424,0.00299978256225586,0.000999927520751953,0.00199985504150391,0,NA,7.230999946594238,0.0029997825622558594,0,9.999275207519531e-4,0.0019998550415039062,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_22-order1A-trial-12_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625813439_886,order1A,22,12,sparrow_600x600.jpg,beagle_600x600.jpg,see_1_silence_the_dog_see_1.mp3,8.485
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,23-order1A-trial-13,NA,NA,7.26600027084351,7.26500010490417,0.00100016593933105,0,0.00100016593933105,0,NA,7.265000104904175,0.0010001659393310547,0,0,0.0010001659393310547,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_23-order1A-trial-13_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625821989_532,order1A,23,13,cornishrex_600x600.jpg,heron_600x600.jpg,where_1_silence_the_cat_1.mp3,8.714
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,24-order1A-trial-14,NA,NA,7.25600004196167,7.25400018692017,0.00199985504150391,0.000999927520751953,0.000999927520751953,0,NA,7.254000186920166,0.0019998550415039062,0,9.999275207519531e-4,9.999275207519531e-4,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_24-order1A-trial-14_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625830747_653,order1A,24,14,betafish_600x600.jpg,kookaburra_600x600.jpg,find_1_silence_the_bird_1.mp3,8.683
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,25-order1A-trial-15,NA,NA,7.20100021362305,5.32699966430664,0.00200033187866211,0.00100016593933105,0.00200033187866211,1.87200021743774,NA,5.326999664306641,0.0020003318786621094,1.8720002174377441,0.0010001659393310547,0.0020003318786621094,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_25-order1A-trial-15_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625839471_94,order1A,25,15,fireworks_left.jpg,fireworks_right.jpg,acrossTheUniverse016.mp3,8.864
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,26-order1A-trial-16,NA,NA,7.23899984359741,7.17700004577637,0.060999870300293,0.0559999942779541,0.0590000152587891,0.000999927520751953,NA,7.177000045776367,0.06099987030029297,9.999275207519531e-4,0.0559999942779541,0.05900001525878906,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_26-order1A-trial-16_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625848385_203,order1A,26,16,kingfisher_600x600.jpg,afghanhound_600x600.jpg,see_1_silence_the_bird_see_1.mp3,8.578
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,27-order1A-trial-17,NA,NA,7.24700021743774,7.24500012397766,0.00100016593933105,0.00100016593933105,0.00100016593933105,0.000999927520751953,NA,7.245000123977661,0.0010001659393310547,9.999275207519531e-4,0.0010001659393310547,0.0010001659393310547,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_27-order1A-trial-17_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625857026_395,order1A,27,17,germanshepherd_600x600.jpg,arabianmau_600x600.jpg,find_1_silence_the_dog_1.mp3,8.794
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,28-order1A-trial-18,NA,NA,7.27099990844727,7.26699995994568,0.00300002098083496,0.00200009346008301,0.00200009346008301,0.000999927520751953,NA,7.266999959945679,0.003000020980834961,9.999275207519531e-4,0.002000093460083008,0.002000093460083008,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_28-order1A-trial-18_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625865886_782,order1A,28,18,cardinal_600x600.jpg,clownfish_600x600.jpg,where_1_silence_the_fish_4.mp3,8.752
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,29-order1A-trial-19,NA,NA,7.25499987602234,7.25399994850159,0.000999927520751953,0.000999927520751953,0.000999927520751953,0,NA,7.253999948501587,9.999275207519531e-4,0,9.999275207519531e-4,9.999275207519531e-4,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_29-order1A-trial-19_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625874689_338,order1A,29,19,lionfish_600x600.jpg,oriental_600x600.jpg,look_1_silence_the_cat_1.mp3,8.701
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,30-order1A-trial-20,NA,NA,7.2020001411438,5.34400033950806,0.00199985504150391,0.000999927520751953,0.00199985504150391,1.85599994659424,NA,5.344000339508057,0.0019998550415039062,1.8559999465942383,9.999275207519531e-4,0.0019998550415039062,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_30-order1A-trial-20_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625883447_319,order1A,30,20,mountain_left_600x600.jpg,mountain_right_600x600.jpg,yellow001.mp3,8.65
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,31-order1A-trial-21,NA,NA,7.25699996948242,7.25300002098083,0.00300002098083496,0.00300002098083496,0.00300002098083496,0.000999927520751953,NA,7.253000020980835,0.003000020980834961,9.999275207519531e-4,0.003000020980834961,0.003000020980834961,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_31-order1A-trial-21_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625892153_854,order1A,31,21,cornishrex_600x600.jpg,heron_600x600.jpg,find_1_silence_the_bird_1.mp3,8.674
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,32-order1A-trial-22,NA,NA,7.2480001449585,7.24700021743774,0.000999927520751953,0.000999927520751953,0.000999927520751953,0,NA,7.247000217437744,9.999275207519531e-4,0,9.999275207519531e-4,9.999275207519531e-4,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_32-order1A-trial-22_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625900884_597,order1A,32,22,robin_600x600.jpg,tabby_600x600.jpg,see_1_silence_the_cat_see_3.mp3,8.642
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,33-order1A-trial-23,NA,NA,7.24599981307983,7.24499988555908,0.000999927520751953,0.000999927520751953,0.000999927520751953,0,NA,7.244999885559082,9.999275207519531e-4,0,9.999275207519531e-4,9.999275207519531e-4,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_33-order1A-trial-23_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625909586_226,order1A,33,23,bassethound_600x600.jpg,sturgeon_600x600.jpg,look_1_silence_the_dog_1.mp3,8.629
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,34-order1A-trial-24,NA,NA,7.25899982452393,7.25599980354309,0.00300002098083496,0.00100016593933105,0.00200009346008301,0,NA,7.255999803543091,0.003000020980834961,0,0.0010001659393310547,0.002000093460083008,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_34-order1A-trial-24_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625918267_975,order1A,34,24,bass_600x600.jpg,chartreux_600x600.jpg,where_1_silence_the_fish_4.mp3,8.84
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,35-order1A-trial-25,NA,NA,7.20199990272522,5.36699986457825,0.00499987602233887,0.00399994850158691,0.00399994850158691,1.83000016212463,NA,5.366999864578247,0.004999876022338867,1.8300001621246338,0.003999948501586914,0.003999948501586914,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_35-order1A-trial-25_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625927162_68,order1A,35,25,water_left.jpg,water_right.jpg,acrossTheUniverse000.mp3,8.872
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,36-order1A-trial-26,NA,NA,7.25600004196167,7.23800015449524,0.000999927520751953,0.000999927520751953,0.000999927520751953,0.0169999599456787,NA,7.238000154495239,9.999275207519531e-4,0.01699995994567871,9.999275207519531e-4,9.999275207519531e-4,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_36-order1A-trial-26_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625936092_707,order1A,36,26,bassethound_600x600.jpg,sturgeon_600x600.jpg,where_1_silence_the_fish_4.mp3,9.039
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,37-order1A-trial-27,NA,NA,7.25499987602234,7.25300002098083,0.000999927520751953,0.000999927520751953,0.000999927520751953,0.000999927520751953,NA,7.253000020980835,9.999275207519531e-4,9.999275207519531e-4,9.999275207519531e-4,9.999275207519531e-4,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_37-order1A-trial-27_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625945186_138,order1A,37,27,sphynx_600x600.jpg,sheepdog_600x600.jpg,find_1_silence_the_cat_1.mp3,8.982
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,38-order1A-trial-28,NA,NA,7.26199984550476,7.25799989700317,0.00300002098083496,0.00200009346008301,0.00300002098083496,0.000999927520751953,NA,7.257999897003174,0.003000020980834961,9.999275207519531e-4,0.002000093460083008,0.003000020980834961,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_38-order1A-trial-28_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625954221_567,order1A,38,28,bluegill_600x600.jpg,goldenretriever_600x600.jpg,look_1_silence_the_dog_1.mp3,8.757
034920a5-3a3f-4d5e-affc-08ef4bef6ae4,U3QCRT,39-order1A-trial-29,NA,NA,7.26599979400635,7.26300001144409,0.00199985504150391,0.000999927520751953,0.00199985504150391,0.000999927520751953,NA,7.263000011444092,0.0019998550415039062,9.999275207519531e-4,9.999275207519531e-4,0.0019998550415039062,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_39-order1A-trial-29_034920a5-3a3f-4d5e-affc-08ef4bef6ae4_1659625963032_41,order1A,39,29,sparrow_600x600.jpg,beagle_600x600.jpg,see_1_silence_the_bird_see_1.mp3,8.825
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,11-order1A-trial-1,NA,NA,7.23900008201599,7.23399996757507,0.00400018692016602,0.00400018692016602,0.00400018692016602,0.000999927520751953,NA,7.233999967575073,0.004000186920166016,9.999275207519531e-4,0.004000186920166016,0.004000186920166016,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_11-order1A-trial-1_03bd608a-43c8-402c-acb2-32947b596f64_1663536418588_639,order1A,11,1,germanshepherd_600x600.jpg,arabianmau_600x600.jpg,see_1_silence_the_cat_see_3.mp3,8.721
