Trial	Framerate	Framecount
4	29.5231	273
10	29.5017	270
11	29.5520	217
12	29.5526	216
13	29.4078	216
14	29.5324	216
15	29.5931	216
16	29.5520	217
17	29.5526	216
18	29.5405	216
19	29.5560	217
20	29.6053	216
21	29.6053	216
22	29.5445	216
23	29.5486	216
24	29.5399	217
25	29.5980	215
26	29.5078	217
27	29.5405	216
28	29.5203	216
29	29.5163	216
30	29.5939	215
31	29.5439	217
32	29.3998	216
33	29.5324	216
34	29.5445	216
35	29.5890	216
36	29.6012	216
37	29.6012	216
38	29.5364	216
39	29.5486	216
