Trial	Framerate	Framecount
4	30.1689	184
10	30.2303	126
11	30.2288	148
12	30.2102	148
13	30.2102	148
14	30.2027	155
15	30.2349	148
16	30.2085	155
17	30.2041	148
18	30.2288	148
19	30.2349	148
20	30.2251	141
21	30.2144	155
22	30.1968	155
23	30.2144	155
24	30.1850	155
25	30.2380	141
26	30.2164	148
27	30.2041	148
28	30.2251	141
29	30.2203	155
30	30.2288	148
31	30.1979	148
32	30.2380	141
33	30.2121	141
34	30.2085	155
35	30.2316	141
36	30.2349	148
37	30.2473	148
38	30.1968	155
39	30.2384	156
