Trial	Framerate	Framecount
4	27.9485	241
10	27.9445	270
11	28.0083	216
12	27.7814	216
13	27.7207	216
14	27.8386	216
15	27.8786	215
16	27.9675	217
17	27.8386	216
18	27.7207	216
19	27.7207	216
20	27.9948	215
21	27.7026	215
22	27.5253	215
23	27.7243	216
24	27.6074	216
25	27.5773	214
26	27.8279	216
27	27.8962	216
28	27.8926	216
29	27.5924	215
30	27.9948	215
31	27.8351	216
32	27.7634	215
33	27.8386	216
34	27.9539	216
35	27.8245	215
36	27.8962	216
37	28.0083	216
38	27.7243	216
39	27.8818	216
