Trial	Framerate	Framecount
4	14.5124	118
10	14.5246	132
11	14.4987	106
12	14.4053	105
13	14.4112	105
14	14.3914	105
15	14.3757	105
16	14.4132	105
17	14.3855	105
18	14.3836	105
19	14.4072	105
20	14.3934	105
21	14.3934	105
22	14.3954	105
23	14.4092	105
24	14.3944	106
25	14.3737	105
26	14.4171	105
27	14.3717	105
28	14.4231	105
29	14.4251	105
30	14.4072	105
31	14.4211	105
32	14.3895	105
33	14.4092	105
34	14.3659	105
35	16.5266	120
36	14.4112	105
37	14.4171	105
38	14.4336	106
39	14.4132	105
