Trial	Framerate	Framecount
4	29.9008	410
10	29.6451	269
11	29.8099	218
12	30.0834	220
13	30.0742	219
14	30.0875	220
15	30.0069	218
16	29.8651	217
17	29.7342	217
18	29.7342	217
19	29.8794	218
20	29.8077	217
21	29.7423	217
22	29.8753	218
23	29.8999	218
24	29.7275	216
25	29.8692	217
26	29.7286	218
27	29.9672	219
28	30.0793	220
29	30.0783	219
30	30.0648	218
31	30.0288	219
32	30.0177	220
33	30.0164	219
34	30.0783	219
35	29.9451	218
36	30.0793	220
37	30.0793	220
38	29.9523	220
39	29.8630	218
