Trial	Framerate	Framecount
4	29.5868	353
10	29.6337	271
11	29.7884	221
12	29.8368	223
13	29.8729	221
14	29.8972	221
15	29.8346	220
16	29.9093	221
17	29.4989	219
18	29.8265	220
19	29.6718	302
20	29.8931	221
21	29.5347	219
22	29.6672	222
23	29.4989	219
24	29.9852	223
25	29.9035	220
26	29.9651	223
27	29.5178	221
28	29.8187	222
29	29.9838	222
30	29.7579	220
31	29.9757	222
32	29.8467	222
33	29.9353	222
34	29.7523	221
35	29.8139	314
36	29.6336	220
37	29.4553	219
38	29.7659	220
39	29.7964	221
