Trial	Framerate	Framecount
4	15.1321	130
10	15.8193	145
11	16.0697	118
12	15.8167	116
13	15.8167	116
14	15.8167	116
15	15.7459	116
16	15.8167	116
17	15.8167	116
18	15.7630	116
19	15.5610	114
20	15.6975	115
21	15.9253	116
22	15.7459	116
23	16.1290	85
24	15.6975	115
25	15.7459	116
26	16.4541	80
27	15.8146	116
28	15.7630	116
29	15.8146	116
30	15.8167	116
31	15.5599	168
32	16.1070	118
33	16.2690	120
34	16.1707	119
35	16.1685	119
36	15.9978	118
37	16.1246	118
38	17.3824	68
39	16.2258	119
