Trial	Framerate	Framecount
4	29.6087	199
10	29.7095	270
11	29.8036	217
12	29.6732	217
13	29.6663	216
14	29.6663	216
15	29.6663	216
16	29.6622	216
17	29.6691	217
18	29.8140	218
19	29.8753	218
20	29.6663	216
21	29.6732	217
22	29.6663	216
23	29.6881	218
24	29.6663	216
25	29.6703	216
26	29.6732	217
27	29.8140	218
28	29.6703	216
29	29.7357	216
30	27.8846	203
31	29.6732	217
32	29.8733	217
33	29.8036	217
34	29.6732	217
35	29.6622	216
36	29.6841	218
37	29.6732	217
38	29.7382	217
39	29.6841	218
