Trial	Framerate	Framecount
2	29.6238	263
7	30.2569	139
9	30.1503	365
10	30.2123	222
11	30.2329	222
12	30.2209	223
13	30.1877	222
14	30.2524	163
15	30.2615	221
16	30.1542	221
17	30.1753	222
18	30.2123	222
19	30.2805	163
20	30.1968	224
21	30.2370	222
22	30.2078	221
23	29.6496	220
24	30.2471	164
25	30.2041	222
26	30.1918	222
27	30.2246	222
28	30.2253	224
