Trial	Framerate	Framecount
4	30.2313	166
10	29.9695	275
11	30.0976	222
12	30.0854	222
13	30.1229	223
14	30.1148	223
15	30.1287	220
16	30.1099	222
17	29.8548	220
18	30.0904	223
19	30.1026	223
20	30.1336	221
21	30.1058	222
22	30.1148	223
23	30.1221	222
24	29.9946	221
25	30.1336	221
26	30.1017	222
27	30.1433	223
28	30.1107	223
29	30.0976	222
30	30.0895	222
31	29.9986	221
32	30.0863	223
33	30.0904	223
34	30.1221	222
35	30.1049	221
36	30.1344	222
37	30.1229	223
38	30.1026	223
39	30.0854	222
