Trial	Framerate	Framecount
4	29.7445	326
10	29.5588	272
11	29.6896	220
12	29.6226	219
13	29.6186	219
14	29.7327	218
15	29.5473	218
16	29.6226	219
17	29.5473	218
18	29.5473	218
19	29.5473	218
20	29.5433	218
21	29.5433	218
22	29.6106	219
23	29.5513	218
24	29.5473	218
25	29.7408	218
26	29.6336	220
27	29.4237	218
28	29.5113	218
29	29.5433	218
30	29.4797	217
31	29.4315	219
32	29.4197	218
33	29.5473	218
34	29.5473	218
35	29.5513	218
36	29.6266	219
37	29.5513	218
38	29.5586	219
39	29.5507	219
