Trial	Framerate	Framecount
4	30.0845	267
10	30.0916	276
11	30.0916	220
12	30.1336	221
13	30.1336	221
14	30.0976	222
15	30.1624	221
16	30.0916	220
17	30.1336	221
18	30.1122	220
19	30.1180	222
20	30.1122	220
21	30.1665	221
22	30.0793	220
23	30.1122	220
24	30.0916	220
25	30.1031	219
26	30.1411	220
27	30.1139	222
28	30.0844	221
29	30.0935	222
30	30.1344	222
31	30.1246	220
32	30.1535	220
33	30.1008	221
34	30.1180	222
35	30.1213	221
36	30.1081	220
37	30.1008	221
38	30.1385	222
39	30.0976	222
