Trial	Framerate	Framecount
4	24.0477	274
10	30.1113	276
11	30.1344	222
12	30.1262	222
13	30.1303	222
14	30.1344	222
15	30.1344	222
16	30.1262	222
17	30.1262	222
18	30.1385	222
19	30.1246	220
20	30.1411	220
21	30.1411	220
22	30.1508	222
23	30.1344	222
24	30.1344	222
25	30.1344	222
26	30.1426	222
27	30.1262	222
28	30.1262	222
29	30.1467	222
30	30.1426	222
31	30.1467	222
32	30.1589	222
33	30.1467	222
34	30.1467	222
35	30.1426	222
36	30.1426	222
37	30.1508	222
38	30.1385	222
39	30.1426	222
