Trial	Framerate	Framecount
4	29.6616	206
10	24.8876	227
11	29.8753	218
12	29.7995	217
13	29.8651	217
14	29.8733	217
15	27.5255	200
16	29.8692	217
17	28.9954	213
18	29.8753	218
19	29.8733	217
20	25.4425	184
21	26.9383	197
22	16.1732	118
23	23.3830	171
24	24.6137	180
25	29.8733	217
26	29.8692	217
27	29.8733	217
28	25.2158	184
29	21.1538	154
30	15.0396	110
31	28.9895	212
32	29.8099	218
33	29.8753	218
34	29.8692	217
35	19.6937	144
36	23.2622	169
37	15.0438	110
38	22.6004	166
39	15.0396	110
