Trial	Framerate	Framecount
4	29.3297	326
10	29.4405	271
11	29.3999	218
12	29.9344	219
13	29.8976	219
14	29.9017	219
15	29.8898	217
16	29.9099	219
17	29.7814	218
18	29.6518	218
19	29.5347	219
20	29.6327	217
21	29.3919	218
22	29.3840	218
23	29.2650	217
24	29.4595	218
25	29.6286	217
26	29.5906	219
27	29.2611	217
28	29.4515	218
29	29.5834	218
30	29.3204	217
31	29.5866	219
32	29.5874	218
33	29.8303	218
34	29.5721	217
35	29.6989	216
36	29.5302	220
37	29.4851	331
