Trial	Framerate	Framecount
4	29.5837	253
10	29.9255	281
11	29.9817	229
12	29.8488	227
13	30.0013	229
14	30.0092	229
15	30.0543	227
16	29.8781	228
17	29.9777	229
18	30.0013	229
19	29.9112	229
20	29.9527	228
21	29.9621	229
22	29.8156	228
23	29.9935	229
24	29.9803	228
25	29.8999	227
26	29.9606	228
27	29.9738	229
28	29.8742	228
29	29.8547	228
30	29.7432	227
31	29.7689	228
32	29.8488	229
33	30.0210	229
34	29.9330	228
35	29.9117	227
36	29.9581	229
37	29.9330	228
38	29.7393	227
39	29.9606	228
