Trial	Framerate	Framecount
2	29.9853	429
4	29.9747	628
7	30.0264	786
9	29.9877	366
10	29.9208	223
11	30.0325	222
12	29.9878	222
13	29.9757	222
14	29.9708	164
15	30.0243	222
16	30.0162	222
17	29.9797	222
18	29.9959	222
19	29.9693	166
20	30.0177	220
21	30.0014	220
22	30.0365	222
23	30.0231	221
24	29.9585	166
25	29.9490	223
26	30.0406	222
27	29.9838	222
28	29.9878	222
