Trial	Framerate	Framecount
4	15.1385	123
10	15.6592	143
11	15.7438	116
12	15.7438	116
13	15.8167	116
14	15.8146	116
15	15.8167	116
16	15.8167	116
17	15.8167	116
18	15.8167	116
19	15.8146	116
20	15.7459	116
21	15.8167	116
22	15.8146	116
23	15.7459	116
24	15.8146	116
25	15.8146	116
26	15.8623	117
27	15.8623	117
28	15.8623	117
29	15.7438	116
30	15.7459	116
31	15.9162	117
32	15.7995	116
33	15.9162	117
34	15.8513	116
35	15.8513	116
36	15.8054	115
37	15.8623	117
38	15.8623	117
39	15.8167	116
