Trial	Framerate	Framecount
4	29.9454	477
10	29.9466	275
11	29.9464	229
12	29.9481	225
13	29.9464	229
14	29.9455	335
15	29.9458	221
16	29.9481	225
17	29.9472	227
18	29.9472	227
19	29.9481	225
20	29.9458	221
21	29.9449	223
22	29.9481	225
23	29.9472	227
24	29.9472	227
25	29.9458	221
26	29.9449	223
27	29.9472	227
28	29.9481	225
29	26.1680	275
30	21.7335	84
31	29.9464	229
32	29.9464	229
33	29.9472	227
34	29.9472	227
35	29.9462	178
36	29.9481	225
37	29.9472	227
38	29.9441	225
39	29.9472	227
