Trial	Framerate	Framecount
4	29.7525	244
10	28.6341	261
11	29.6003	217
12	29.0230	213
13	29.5842	217
14	28.8907	212
15	29.7342	217
16	29.1792	214
17	29.4318	216
18	29.6165	217
19	29.2159	215
20	29.4521	215
21	29.5769	216
22	28.0730	206
23	29.2870	214
24	26.4233	194
25	29.5882	217
26	29.5640	217
27	29.1831	214
28	29.0349	213
29	29.3075	215
30	28.8361	302
31	29.0468	213
32	28.7740	211
33	29.1831	214
34	29.5761	217
35	28.6182	210
36	28.3688	208
37	28.3649	208
38	29.1672	214
39	29.0062	61
