Trial	Framerate	Framecount
2	29.9372	434
7	28.0183	589
9	29.5780	361
10	29.9377	221
11	29.8607	223
12	29.8767	223
13	29.9168	223
14	29.9122	167
15	29.9249	223
16	29.9030	222
17	29.9134	221
18	29.8567	223
19	29.9099	166
20	29.9168	223
21	29.9053	221
22	29.8467	222
23	29.9249	223
24	29.9099	166
25	29.9168	223
26	29.7723	221
27	29.9128	223
28	29.9168	223
