Trial	Framerate	Framecount
2	15.1125	135
7	15.0202	78
9	15.1043	184
10	14.9737	111
11	15.1086	112
12	15.0959	111
13	15.1086	112
14	15.1595	86
15	15.1086	112
16	15.1000	111
17	15.1106	112
18	15.1086	112
19	15.1295	84
20	15.1106	112
21	15.1086	112
22	15.1086	112
23	15.1106	112
24	15.1434	85
25	15.0959	111
26	15.1086	112
27	15.1086	112
28	15.1086	112
