Trial	Framerate	Framecount
4	7.7870	86
10	7.6054	70
11	7.5973	56
12	7.8050	57
13	7.6346	56
14	7.6592	57
15	7.6004	56
16	7.8007	57
17	7.7997	57
18	7.7372	57
19	7.5706	56
20	7.5840	56
21	7.6664	57
22	7.5891	56
23	7.5676	56
24	7.5696	56
25	7.5601	55
26	7.6254	57
27	7.5860	56
28	7.6377	57
29	7.6346	57
30	7.6944	56
31	7.5645	56
32	7.5819	56
33	7.5860	56
34	7.6482	56
35	7.7933	57
36	7.5860	56
37	7.5686	56
38	7.5604	56
39	7.5594	56
