Trial	Framerate	Framecount
4	29.6927	258
10	28.8346	263
11	29.8099	218
12	28.3313	209
13	25.8913	191
14	26.5303	166
15	28.3701	153
16	26.4910	195
17	28.0602	207
18	26.1624	193
19	28.0602	207
20	24.9424	184
21	29.8162	219
22	28.2101	116
23	26.6848	196
24	28.8735	213
25	27.2118	199
26	28.6533	210
27	25.6759	189
28	26.7627	197
29	28.8735	213
30	27.5180	203
31	24.5065	180
32	29.8162	219
33	28.9324	213
34	27.0344	199
35	29.4078	216
36	28.6024	211
37	27.0344	199
38	29.8099	218
39	28.4669	210
