Trial	Framerate	Framecount
2	30.0201	344
7	30.6026	65
9	29.9322	362
10	30.1399	224
11	30.1508	222
12	29.9499	221
13	29.9580	221
14	30.1852	163
15	29.9850	220
16	30.0803	221
17	30.1017	222
18	29.9702	221
19	29.9758	161
20	29.9499	221
21	30.1318	224
22	29.9620	221
23	30.1229	223
24	30.1103	161
25	29.9768	220
26	30.1049	221
27	30.0055	220
28	30.1139	222
