Trial	Framerate	Framecount
4	29.8483	181
10	29.7508	271
11	29.7514	219
12	29.7595	219
13	29.7327	218
14	29.8324	219
15	29.7872	217
16	29.7286	218
17	29.7554	219
18	29.7514	219
19	29.7260	217
20	29.7872	217
21	29.7635	219
22	29.8040	219
23	29.7855	218
24	29.7286	218
25	29.7831	217
26	29.7635	219
27	29.7205	218
28	29.8081	219
29	29.7165	218
30	29.7152	216
31	29.7327	218
32	29.7433	219
33	29.7489	218
34	29.7043	218
35	29.7954	217
36	29.5882	217
37	29.7901	220
38	29.7514	219
39	29.8077	217
