Trial	Framerate	Framecount
4	30.0926	299
10	30.0981	276
11	30.1221	222
12	30.1508	222
13	30.1040	220
14	30.1058	222
15	30.1139	222
16	30.1164	220
17	30.1287	220
18	30.1058	222
19	30.1303	222
20	30.1139	222
21	30.1139	222
22	30.1329	220
23	30.1205	220
24	30.1017	222
25	30.1535	220
26	30.1180	222
27	30.0976	222
28	30.1535	220
29	30.1180	222
30	30.0958	220
31	30.1753	222
32	30.1287	220
33	30.1344	222
34	30.1246	220
35	30.1385	222
36	30.1344	222
37	30.1508	222
38	30.1180	222
39	30.1180	222
