Trial	Framerate	Framecount
4	14.9315	146
10	15.0507	138
11	15.0407	111
12	15.0761	112
13	15.0517	112
14	15.0842	112
15	15.0795	111
16	15.0774	111
17	15.0407	111
18	15.0842	112
19	15.0821	112
20	15.0733	111
21	15.0795	111
22	15.0801	112
23	15.0447	111
24	15.0842	112
25	15.0795	111
26	15.0468	111
27	15.0538	112
28	14.8110	114
29	15.0801	112
30	15.0427	111
31	15.0468	111
32	15.0821	112
33	15.0842	112
34	15.0497	112
35	15.0427	111
36	15.0468	111
37	15.0497	112
38	15.0842	112
39	15.0842	112
