Trial	Framerate	Framecount
4	27.5193	343
10	14.6827	140
11	14.7385	113
12	14.7308	113
13	14.7655	113
14	14.7655	113
15	14.7674	113
16	14.7327	113
17	14.7423	113
18	14.7443	113
19	21.1853	163
20	28.4798	222
21	28.3573	227
22	14.7385	113
23	23.2166	179
24	28.5350	224
25	28.5457	222
26	28.5536	229
27	28.5020	223
28	28.5605	224
29	29.2386	750
30	28.6752	221
31	28.5679	229
32	28.5316	225
33	28.5020	223
34	17.4035	137
35	22.6618	173
36	14.7512	115
37	14.7289	113
38	27.6480	213
39	22.3928	175
