Trial	Framerate	Framecount
4	15.1458	121
10	29.7422	270
11	29.7179	217
12	29.7057	217
13	29.7193	216
14	29.7138	217
15	29.7726	216
16	29.7890	216
17	29.7767	216
18	29.7726	216
19	29.7831	217
20	29.7767	216
21	29.7726	216
22	29.7767	216
23	29.7179	217
24	29.7382	217
25	29.8054	216
26	29.7342	217
27	29.7423	217
28	29.7220	217
29	29.7382	217
30	29.7505	217
31	29.7179	217
32	29.7767	216
33	29.7097	217
34	29.7808	216
35	29.7767	216
36	29.7872	217
37	29.7808	216
38	29.7342	217
39	29.7423	217
