Trial	Framerate	Framecount
4	29.6341	247
10	15.0252	137
11	14.9884	110
12	14.9782	110
13	15.0417	110
14	14.9762	110
15	15.0076	109
16	14.9803	110
17	14.9721	110
18	14.9090	109
19	14.9640	110
20	15.0345	109
21	15.0428	109
22	15.0027	110
23	15.0171	110
24	15.0109	110
25	15.0324	109
26	15.0076	109
27	15.0109	110
28	15.0150	110
29	14.9050	109
30	15.0438	110
31	14.9843	110
32	15.0048	110
33	14.9762	110
34	15.0109	110
35	15.0366	109
36	15.0027	110
37	15.0109	110
38	15.0417	110
39	15.0458	110
