Trial	Framerate	Framecount
4	12.1025	110
10	7.6092	69
11	7.6357	55
12	7.6263	56
13	7.6230	55
14	7.6389	55
15	7.6304	55
16	7.6125	55
17	7.6088	54
18	7.6304	55
19	7.6209	55
20	7.6422	54
21	7.6253	56
22	7.6304	55
23	7.6180	56
24	7.6146	55
25	7.6304	54
26	7.6177	55
27	7.6325	56
28	7.6253	56
29	7.6253	56
30	7.6378	55
31	7.6156	55
32	7.6273	56
33	7.6263	56
34	7.6232	56
35	7.6262	55
36	7.6367	56
37	7.6180	56
38	7.6242	56
39	7.6253	56
