Trial	Framerate	Framecount
4	16.7729	150
10	29.5652	272
11	29.9580	221
12	29.9580	221
13	29.9580	221
14	29.8387	222
15	29.9580	221
16	29.8224	220
17	29.9539	221
18	29.9595	222
19	29.9555	222
20	29.8081	219
21	29.9499	221
22	29.9401	220
23	29.8265	220
24	29.9580	221
25	29.9580	221
26	29.1407	215
27	29.8318	211
28	29.8224	220
29	29.9580	221
30	29.9580	221
31	29.9580	221
32	29.9580	221
33	29.9595	222
34	29.8184	220
35	29.9580	221
36	29.8224	220
37	29.9580	221
38	29.9580	221
39	29.7151	219
