Trial	Framerate	Framecount
4	15.0788	132
10	11.1937	137
11	10.9489	111
12	10.9684	111
13	10.9521	111
14	10.9500	111
15	11.2473	111
16	10.6677	112
17	11.2642	112
18	10.9705	111
19	10.9597	111
20	10.4048	110
21	11.0823	111
22	10.9673	111
23	11.2767	112
24	10.9424	111
25	10.4722	110
26	11.4625	112
27	10.9489	111
28	10.9792	111
29	10.9478	111
30	10.9464	110
31	10.6575	112
32	10.5382	112
33	11.2495	112
34	10.9586	111
35	10.9333	110
36	10.9424	111
37	11.2519	111
38	10.9705	111
39	10.9489	111
