Trial	Framerate	Framecount
4	28.1739	245
10	29.7548	273
11	29.8569	219
12	29.8569	219
13	29.7312	219
14	29.8629	220
15	29.8548	218
16	29.8507	220
17	29.8609	219
18	29.8528	219
19	29.8569	219
20	29.8548	218
21	29.8609	219
22	29.8609	219
23	29.8609	219
24	29.8609	219
25	29.8609	219
26	29.8569	219
27	29.8650	219
28	29.1752	214
29	29.5069	219
30	29.8507	218
31	29.7312	219
32	29.8569	219
33	29.8528	219
34	29.8569	219
35	29.8507	218
36	29.8609	219
37	29.8609	219
38	29.8609	219
39	29.8629	220
