Trial	Framerate	Framecount
2	30.1284	230
4	30.0892	435
7	30.4364	83
9	30.0789	362
10	30.1521	218
11	30.1688	218
12	30.1438	218
13	30.1730	218
14	30.1773	160
15	30.1778	219
16	30.1605	218
17	30.1313	218
18	30.1355	218
19	30.1765	159
20	30.1188	218
21	30.1647	218
22	30.1438	218
23	30.1730	218
24	30.1765	159
25	30.1688	218
26	30.1897	218
27	30.1772	218
28	30.1438	218
