Trial	Framerate	Framecount
4	26.6388	382
10	30.1349	277
11	30.1270	223
12	30.0945	223
13	30.0782	223
14	30.1474	223
15	30.1589	222
16	30.1139	222
17	30.1882	223
18	30.1311	223
19	30.1026	223
20	30.1139	222
21	30.1058	222
22	30.1067	223
23	30.1229	223
24	30.0985	223
25	30.1630	222
26	30.1508	222
27	30.1107	223
28	30.1596	223
29	30.1026	223
30	30.1467	222
31	30.0935	222
32	30.1351	223
33	30.1017	222
34	30.0904	223
35	30.1385	222
36	30.1058	222
37	30.1067	223
38	30.1148	223
39	30.1229	223
