Trial	Framerate	Framecount
2	30.1508	336
7	30.2275	182
9	30.0609	365
10	30.1968	224
11	30.1963	223
12	30.1963	223
13	30.1963	223
14	30.2471	164
15	30.1968	224
16	30.1963	223
17	30.1963	223
18	30.1968	224
19	30.2471	164
20	30.1968	224
21	30.1968	224
22	30.1963	223
23	30.1963	223
24	30.2471	164
25	30.1968	224
26	30.1963	223
27	30.1968	224
28	30.1968	224
