Trial	Framerate	Framecount
4	29.6509	248
10	29.6638	270
11	29.8507	222
12	29.7043	215
13	29.7570	218
14	29.8059	218
15	29.7709	217
16	29.7530	218
17	29.7530	218
18	29.7003	218
19	29.7124	218
20	29.7635	219
21	29.7124	218
22	29.7173	329
23	29.7003	218
24	29.7358	224
25	29.7627	217
26	29.7163	221
27	29.7539	220
28	29.7570	218
29	29.7977	218
30	29.6376	220
31	29.7570	218
32	29.7770	223
33	29.7286	218
34	29.7570	218
35	29.7352	219
36	29.7723	221
37	29.8004	221
38	29.7554	219
39	29.7286	218
