Trial	Framerate	Framecount
4	30.1318	240
10	30.1252	272
11	30.1640	217
12	30.1598	217
13	30.1640	217
14	30.1850	217
15	30.1598	217
16	30.1598	217
17	30.1598	217
18	30.1598	217
19	30.1640	217
20	30.1018	349
21	30.1640	217
22	30.1389	217
23	30.1640	217
24	30.1640	217
25	30.1640	217
26	30.1624	221
27	30.1640	217
28	30.1640	217
29	30.1389	217
30	30.1640	217
31	30.1640	217
32	30.1640	217
33	30.1688	218
34	30.1389	217
35	30.1431	217
36	30.1640	217
37	30.1598	217
38	30.1640	217
39	30.1640	217
