Trial	Framerate	Framecount
4	29.6403	267
10	29.7723	272
11	29.6691	217
12	29.6869	219
13	29.6772	217
14	29.6651	217
15	29.7234	216
16	29.6651	217
17	29.6691	217
18	29.6691	217
19	29.6651	217
20	29.7275	216
21	29.6801	218
22	29.6772	217
23	29.6732	217
24	29.6732	217
25	29.7474	219
26	29.6651	217
27	29.6732	217
28	29.6909	219
29	29.6691	217
30	29.7357	216
31	29.6841	218
32	29.6651	217
33	29.6651	217
34	29.6651	217
35	26.9750	196
36	29.5706	219
37	29.5699	220
38	29.6732	217
39	29.6691	217
