Trial	Framerate	Framecount
4	29.7153	311
10	29.6899	270
11	29.7443	221
12	29.7337	220
13	29.7982	220
14	29.7831	217
15	29.7896	218
16	29.7297	220
17	29.7831	217
18	29.7919	219
19	29.7257	220
20	29.7260	217
21	29.7205	218
22	29.7337	220
23	29.7831	217
24	29.6841	218
25	29.7919	219
26	29.7205	218
27	29.7205	218
28	29.7297	220
29	29.7124	218
30	29.7138	217
31	29.7791	217
32	29.7919	219
33	29.7337	220
34	29.7936	218
35	29.7644	216
36	29.5954	218
37	29.7977	218
38	29.6599	218
39	29.7138	217
