Trial	Framerate	Framecount
4	29.9036	211
10	25.8086	79
11	30.3763	88
12	30.5118	93
13	30.3218	98
14	30.3903	95
15	30.3030	95
16	30.1936	92
17	30.4552	91
18	30.5694	80
19	30.3571	85
20	30.1186	99
21	30.1403	101
22	30.0000	96
23	30.3030	96
24	30.4942	87
25	30.3144	81
26	30.3972	88
27	30.5835	76
28	30.4144	91
29	30.4066	89
30	30.3484	81
31	30.3571	85
32	30.4252	83
33	30.3788	85
34	30.5003	89
35	30.3962	89
36	30.3363	83
