Trial	Framerate	Framecount
4	30.0000	269
10	27.4806	280
11	30.0000	242
12	30.0000	242
13	30.0000	242
14	30.0000	242
15	26.9529	226
16	29.9700	241
17	30.0000	242
18	29.9700	243
19	29.9700	242
20	30.0000	240
21	29.9700	226
22	29.9700	242
23	30.0000	242
24	29.9167	242
25	30.0000	239
26	26.9281	228
27	26.4456	193
