Trial	Framerate	Framecount
4	20.0000	157
10	19.9738	183
11	19.9542	148
12	20.0000	147
13	20.0136	147
14	19.9891	147
15	19.9891	147
16	19.9864	147
17	19.9891	147
18	19.9918	147
19	20.0216	148
20	19.9836	146
21	20.0082	147
22	19.9598	149
23	19.9918	147
24	19.9542	148
25	19.9808	146
26	19.9891	147
27	20.0135	148
28	19.9730	148
29	19.9891	147
30	19.9836	146
31	19.9918	147
32	20.0054	147
33	19.9891	147
34	20.0000	147
35	19.9863	146
36	19.9836	146
37	20.0082	147
38	20.0135	148
39	19.9918	147
