Trial	Framerate	Framecount
4	30.0413	400
10	30.1309	191
11	30.1452	191
12	30.2414	119
13	30.1921	132
14	30.2057	141
15	30.1392	184
16	30.1690	191
17	30.1187	203
18	30.1017	222
19	30.1230	213
20	30.0885	221
21	30.0834	220
22	30.1028	205
23	30.1214	206
24	30.1040	220
25	30.1249	205
26	30.1040	220
27	30.1398	179
28	30.1040	220
29	30.0980	218
30	30.1482	177
31	30.1018	204
32	30.0946	210
33	30.1018	213
34	30.1081	220
35	30.1287	220
36	29.9614	202
37	30.1472	170
38	30.1161	205
39	30.1122	220
