Trial	Framerate	Framecount
4	29.9526	303
10	29.9434	275
11	29.9377	221
12	29.9783	221
13	29.9377	221
14	29.9580	221
15	29.9417	221
16	29.9417	221
17	29.9377	221
18	29.9499	221
19	29.9702	221
20	29.9523	220
21	29.9742	221
22	29.9417	221
23	29.9716	222
24	29.9620	221
25	29.9580	221
26	29.9401	220
27	29.9809	220
28	29.9702	221
29	29.9336	221
30	29.9499	221
31	29.9620	221
32	29.9401	220
33	29.9878	222
34	29.9605	220
35	29.9728	220
36	29.9555	222
37	29.9636	214
38	29.9777	349
39	29.9417	221
